Id BDTNS,Provenance,Date,Seal,Id Line,Part text,Line,Text
162920,GARšana,SS06] - 05?] - XX],N,L785596,l.ed.,1,[g]aba-ri
162717,GARšana,SS06 - 05 - 13,N,L777992,,,
162717,GARšana,SS06 - 05 - 13,N,L777993,o.,1,2 guruš šidim [lu2 Tu]-li2-um
162717,GARšana,SS06 - 05 - 13,N,L777994,o.,2,1 guruš šidim l[u2 D]i3-ma-at-/Kal2-bu-um{ki}
162717,GARšana,SS06 - 05 - 13,N,L777995,o.,3,2 guruš šidim lu2 I-zi-in-Er3-ra{ki}
162717,GARšana,SS06 - 05 - 13,N,L777996,o.,4,2 guruš šidim lu2 {i3-si}Isin2{ki}
162717,GARšana,SS06 - 05 - 13,N,L777997,o.,5,5 guruš šidim lu2 Nig2-{d}Ba-u2-me
162717,GARšana,SS06 - 05 - 13,N,L777998,o.,6,[5 guru]š ugula DINGIR.KAL
162717,GARšana,SS06 - 05 - 13,N,L777999,o.,7,3 g[uruš šidi]m ugula! arad2 e2-a (=E2)
162717,GARšana,SS06 - 05 - 13,N,L778000,o.,8,[n]+4 guruš ugula [B]a-zi
162717,GARšana,SS06 - 05 - 13,N,L778001,o.,9,1 [guruš ugula Ša]-lim-a-hu-u[m]
162717,GARšana,SS06 - 05 - 13,N,L778002,o.,10,1 gu[ruš 8 gem]e2 ugula ME-E2-a
162717,GARšana,SS06 - 05 - 13,N,L778003,o.,11,lu2-[hun-g]a2-me-eš2
162717,GARšana,SS06 - 05 - 13,N,L778004,o.,12,------------
162717,GARšana,SS06 - 05 - 13,N,L778005,o.,13,šu-nigin2 [15 guru]š šidim
162717,GARšana,SS06 - 05 - 13,N,L778006,o.,14,šu-nigin2 17 gu[ruš]
162717,GARšana,SS06 - 05 - 13,N,L778007,o.,15,šu-nigin2 8 [geme2]
162717,GARšana,SS06 - 05 - 13,N,L778008,o.,16,ša3-b[i-ta]
162717,GARšana,SS06 - 05 - 13,N,L778009,o.,17,[1 guruš šidim]
162717,GARšana,SS06 - 05 - 13,N,L778010,o.,18,[6 guruš šu dim2-ma gub-ba]
162717,GARšana,SS06 - 05 - 13,N,L778011,r.,1,[6 geme2 g]i [g]a6-ga2-d[e3]
162717,GARšana,SS06 - 05 - 13,N,L778012,r.,2,5 guruš šidim 6 guruš
162717,GARšana,SS06 - 05 - 13,N,L778013,r.,3,gi-sal uš bad3 gul-de3 g[ub-ba]
162717,GARšana,SS06 - 05 - 13,N,L778014,r.,4,3 guruš 2 geme2 sahar uš bad3 [zi]-/zi-de3 gu[b-ba]
162717,GARšana,SS06 - 05 - 13,N,L778015,r.,5,1 [guruš] šidim ka-la2-ka gub-ba
162717,GARšana,SS06 - 05 - 13,N,L778016,r.,6,2 [guruš] šidim 3 guruš
162717,GARšana,SS06 - 05 - 13,N,L778017,r.,7,e2 Ha-bu-ra-tum e2 mušen-na du3-de3 / gub-ba
162717,GARšana,SS06 - 05 - 13,N,L778018,r.,8,1 guruš šidim ma šub-ba gub-ba
162717,GARšana,SS06 - 05 - 13,N,L778019,r.,9,6 guruš im a-ga2-ri-na du3-de3 / gub-ba
162717,GARšana,SS06 - 05 - 13,N,L778020,r.,10,1 guruš ugula
162717,GARšana,SS06 - 05 - 13,N,L778021,r.,11,------------
162717,GARšana,SS06 - 05 - 13,N,L778022,r.,12,šu-nigin2 15 guruš šidim
162717,GARšana,SS06 - 05 - 13,N,L778023,r.,13,šu-nigin2 17 guruš
162717,GARšana,SS06 - 05 - 13,N,L778024,r.,14,šu-nigin2 8 geme2
162717,GARšana,SS06 - 05 - 13,N,L778025,r.,15,zi-ga-am3
162717,GARšana,SS06 - 05 - 13,N,L778026,r.,16,gurum2 ak giri3 {d}IŠKUR-ILLAT 
162717,GARšana,SS06 - 05 - 13,N,L778027,r.,17,ša3 GAR-ša-an-na{ki}
162717,GARšana,SS06 - 05 - 13,N,L778028,r.,18,iti ki-siki-{d}Nin-a-zu
162717,GARšana,SS06 - 05 - 13,N,L778029,r.,19,mu {d}Šu-{d}Suen lugal-e [na]-/du3-a mah {d}En-lil2 {d}Nin-lil2-/ra mu-ne-du3
162717,GARšana,SS06 - 05 - 13,N,L778030,l.ed.,1,u4-13-kam
162718,GARšana,SS06 - 05 - 17,N,L778031,,,
162718,GARšana,SS06 - 05 - 17,N,L778032,o.,1,2 guruš šidim lu2 Tu-li2-um/{ki}-me
162718,GARšana,SS06 - 05 - 17,N,L778033,o.,2,1 guruš šidim lu2 Di3-ma-at-/Kal2-[bu-u]m{ki}
162718,GARšana,SS06 - 05 - 17,N,L778034,o.,3,2 guruš šidim lu2 I-zi-in-Er3-ra{ki}
162718,GARšana,SS06 - 05 - 17,N,L778035,o.,4,2 guruš šidim lu2 {i3-si}Isin2
162718,GARšana,SS06 - 05 - 17,N,L778036,o.,5,5 guruš šidim lu2 Nig2-{[d]}Ba-u2-me
162718,GARšana,SS06 - 05 - 17,N,L778037,o.,6,3 guruš šidim arad2 e2-a
162718,GARšana,SS06 - 05 - 17,N,L778038,o.,7,10 guruš ugula DINGIR.KAL
162718,GARšana,SS06 - 05 - 17,N,L778039,o.,8,3 guruš 13 geme2 ugula Ba-zi
162718,GARšana,SS06 - 05 - 17,N,L778040,o.,9,3 guruš ugula Šal2-mah
162718,GARšana,SS06 - 05 - 17,N,L778041,o.,10,2 guruš ugula Hal-li2-a
162718,GARšana,SS06 - 05 - 17,N,L778042,o.,11,2 guruš 5 [geme2] ugula ME-E2-a
162718,GARšana,SS06 - 05 - 17,N,L778043,o.,12,[lu2-hun-ga-me-eš2]
162718,GARšana,SS06 - 05 - 17,N,L778044,o.,13,[------------]
162718,GARšana,SS06 - 05 - 17,N,L778045,o.,14,[šu-nigin2 15 guruš šidim]
162718,GARšana,SS06 - 05 - 17,N,L778046,o.,15,[šu-nigin2 20 guruš]
162718,GARšana,SS06 - 05 - 17,N,L778047,o.,16,[šu-nigin2 18 geme2]
162718,GARšana,SS06 - 05 - 17,N,L778048,o.,17,[ša3-bi-ta]
162718,GARšana,SS06 - 05 - 17,N,L778049,o.,,[...] # (rest lost)
162718,GARšana,SS06 - 05 - 17,N,L778050,r.,,[...] # (beginning lost)
162718,GARšana,SS06 - 05 - 17,N,L778051,r.,1',[...]
162718,GARšana,SS06 - 05 - 17,N,L778052,r.,2',[...]
162718,GARšana,SS06 - 05 - 17,N,L778053,r.,3',10 [...]
162718,GARšana,SS06 - 05 - 17,N,L778054,r.,4',7 guruš im <<a>>-ga2-ri2-na lu-de3 gub-ba
162718,GARšana,SS06 - 05 - 17,N,L778055,r.,5',2 guruš tu-ra
162718,GARšana,SS06 - 05 - 17,N,L778056,r.,6',1 guruš zah3! <<ma-na>> # (erasure before zah3)
162718,GARšana,SS06 - 05 - 17,N,L778057,r.,,============
162718,GARšana,SS06 - 05 - 17,N,L778058,r.,7',šu+nign2 15 guruš šidim
162718,GARšana,SS06 - 05 - 17,N,L778059,r.,8',šu-nigin2 20 guruš
162718,GARšana,SS06 - 05 - 17,N,L778060,r.,9',šu-nigin2 18 geme2
162718,GARšana,SS06 - 05 - 17,N,L778061,r.,10',zi-ga-am3
162718,GARšana,SS06 - 05 - 17,N,L778062,r.,11',gurum2 ak giri3 {d}IŠKUR-ILLAT dub-sar
162718,GARšana,SS06 - 05 - 17,N,L778063,r.,12',u3 Puzur4-{d}Nin-kar-ak dub-sar
162718,GARšana,SS06 - 05 - 17,N,L778064,r.,13',ša3 GAR-ša-an-na{ki}
162718,GARšana,SS06 - 05 - 17,N,L778065,r.,14',iti ki-siki-{d}Nin-a-zu
162718,GARšana,SS06 - 05 - 17,N,L778066,r.,15',mu {d}Šu-{d}Suen lugal Uri5{ki}-[ma]-/[ke4] na-du3-a mah {d}En-lil2 {d}Nin-lil2-/ka mu-ne-[du3]
162718,GARšana,SS06 - 05 - 17,N,L778067,l.ed.,1,u4-17-kam
162719,GARšana,SS06 - 05? - 00,N,L778068,,,
162719,GARšana,SS06 - 05? - 00,N,L778069,o.,1,2 guruš šidim
162719,GARšana,SS06 - 05? - 00,N,L778070,o.,2,lu2 Tu-li2-um{[ki]}
162719,GARšana,SS06 - 05? - 00,N,L778071,o.,3,1 guruš šidim lu2 Di3-m[a-at]-/Kal2-bu-[um{ki}] 
162719,GARšana,SS06 - 05? - 00,N,L778072,o.,4,2 guruš šidim l[u2 I-zi-in-Er3-ra{ki}]
162719,GARšana,SS06 - 05? - 00,N,L778073,o.,,[...] # (rest lost)
162719,GARšana,SS06 - 05? - 00,N,L778074,r.,,[...] # (beginning lost)
162719,GARšana,SS06 - 05? - 00,N,L778075,r.,1,ša3 GAR-š[a-an-na{ki}]
162719,GARšana,SS06 - 05? - 00,N,L778076,r.,2,iti ki-siki-{d}N[in-a-zu]
162719,GARšana,SS06 - 05? - 00,N,L778077,r.,3,mu {d}Šu-{d}Suen [lugal]-/e na-du3-a [mah {d}En-lil2]-/{d}Nin-lil2-ra mu-[ne-dim2]
162720,GARšana,SS06 - XX - XX,N,L778078,,,
162720,GARšana,SS06 - XX - XX,N,L778079,o.,1,2 guruš šid[im ...]
162720,GARšana,SS06 - XX - XX,N,L778080,o.,2,1 guruš šid[im ...]
162720,GARšana,SS06 - XX - XX,N,L778081,o.,,[...] # (rest lost)
162720,GARšana,SS06 - XX - XX,N,L778082,r.,,[...] # (most of rev. lost)
162720,GARšana,SS06 - XX - XX,N,L778083,r.,1',mu {d}[Šu-{d}Suen] / lugal Ur[i5{ki}-ma-ke4] / na-du3-a mah [{d}En-lil2 {d}]/Nin-lil2-ka mu-[ne-du3]
162721,GARšana,SS06 - 05 - 20,N,L2385361,,,
162721,GARšana,SS06 - 05 - 20,N,L2385362,o.,1,2 guruš šidim zah3
162721,GARšana,SS06 - 05 - 20,N,L2385363,o.,2,lu2 Tu-li2-um{ki}-me-eš2
162721,GARšana,SS06 - 05 - 20,N,L2385364,o.,3,1 guruš šidim zah3 lu2 Di3-ma-/at-Kal2-bu-um{ki} 
162721,GARšana,SS06 - 05 - 20,N,L2385365,o.,4,2 guruš šidim zah2 lu2 I-zi-in-Er3-ra{ki}-me-eš2 (=HA.A)
162721,GARšana,SS06 - 05 - 20,N,L2385366,o.,5,2 guruš šidim lu2 {i3-si}Isin2{ki}-me-eš2
162721,GARšana,SS06 - 05 - 20,N,L2385367,o.,6,5 guruš šidim lu2 Nig2-{d}Ba-u2-me-eš2
162721,GARšana,SS06 - 05 - 20,N,L2385368,o.,7,3 guruš šidim
162721,GARšana,SS06 - 05 - 20,N,L2385369,o.,8,[n] guruš ugula I-re-eb
162721,GARšana,SS06 - 05 - 20,N,L2385370,o.,9,[arad2 e2]-a-me-eš2
162721,GARšana,SS06 - 05 - 20,N,L2385371,o.,10,[(...)]
162721,GARšana,SS06 - 05 - 20,N,L2385372,o.,11,[(...)]
162721,GARšana,SS06 - 05 - 20,N,L2385373,o.,12,[(...)]
162721,GARšana,SS06 - 05 - 20,N,L2385374,o.,13,[(...)]
162721,GARšana,SS06 - 05 - 20,N,L2385375,o.,14,[(...)]
162721,GARšana,SS06 - 05 - 20,N,L2385376,o.,,============
162721,GARšana,SS06 - 05 - 20,N,L2385377,o.,15,[šu-nigin2 10 guruš šidim]
162721,GARšana,SS06 - 05 - 20,N,L2385378,o.,16,[šu-nigin2 41 guruš]
162721,GARšana,SS06 - 05 - 20,N,L2385379,o.,17,[šu-nigin2 23 geme2]
162721,GARšana,SS06 - 05 - 20,N,L2385380,o.,18,[ša3-bi-ta]
162721,GARšana,SS06 - 05 - 20,N,L2385381,o.,,[...] # (rest lost)
162721,GARšana,SS06 - 05 - 20,N,L2385382,r.,,[...] # (beginning lost)
162721,GARšana,SS06 - 05 - 20,N,L2385383,r.,1',2 guruš a bala-a {giš}ki[ri6]-Zabalam4{ki} (=MUŠ3.ZA.UNUG)
162721,GARšana,SS06 - 05 - 20,N,L2385384,r.,2',1 guruš tu-ra
162721,GARšana,SS06 - 05 - 20,N,L2385385,r.,3',5 guruš šidim zah3 1 guruš zah3
162721,GARšana,SS06 - 05 - 20,N,L2385386,r.,4',------------
162721,GARšana,SS06 - 05 - 20,N,L2385387,r.,5',šu-nigin2 10 guruš šidim 5 guruš šidim zah3
162721,GARšana,SS06 - 05 - 20,N,L2385388,r.,6',šu-nigin2 41 guruš
162721,GARšana,SS06 - 05 - 20,N,L2385389,r.,7',šu-nigin2 23 geme2
162721,GARšana,SS06 - 05 - 20,N,L2385390,r.,8',zi-ga-am3
162721,GARšana,SS06 - 05 - 20,N,L2385391,r.,9',gurum2 ak giri3 {d}IŠKUR-ILLAT šabra
162721,GARšana,SS06 - 05 - 20,N,L2385392,r.,10',u3 Puzur4-{d}Nin-kar-ak dub-sar
162721,GARšana,SS06 - 05 - 20,N,L2385393,r.,11',ša3 GAR-ša-an-na{ki}
162721,GARšana,SS06 - 05 - 20,N,L2385394,r.,12',iti ki-siki-{d}Nin-a-zu
162721,GARšana,SS06 - 05 - 20,N,L2385395,r.,13',mu {d}Šu-{d}Suen lugal Uri5{ki}-ma-/ke4 na-du3-a mah {d}En-lil2 / {d}Nin-lil2-ka mu-ne-du3
162721,GARšana,SS06 - 05 - 20,N,L2385396,l.ed.,1,u4-20-kam
162722,GARšana,SS06 - 05 - 22,N,L778110,,,
162722,GARšana,SS06 - 05 - 22,N,L778111,o.,1,2 gurus-[šidim lu2 {i3-si}Isin2{ki}]
162722,GARšana,SS06 - 05 - 22,N,L778112,o.,2,5 guruš šidim lu2 Nig2-[{d}Ba-u2]
162722,GARšana,SS06 - 05 - 22,N,L778113,o.,3,3 guruš šidim
162722,GARšana,SS06 - 05 - 22,N,L778114,o.,4,15 guruš ugula I-re-eb
162722,GARšana,SS06 - 05 - 22,N,L778115,o.,5,arad2 e2-a-me-eš2
162722,GARšana,SS06 - 05 - 22,N,L778116,o.,6,10 guruš ugula DINGIR.KAL
162722,GARšana,SS06 - 05 - 22,N,L778117,o.,7,6 guruš 16 geme2
162722,GARšana,SS06 - 05 - 22,N,L778118,o.,8,ugula Ba-[z]i
162722,GARšana,SS06 - 05 - 22,N,L778119,o.,9,10 guruš 23 geme2
162722,GARšana,SS06 - 05 - 22,N,L778120,o.,10,ugula ME-E2-a
162722,GARšana,SS06 - 05 - 22,N,L778121,o.,11,1 guruš ugula Šal2-mah
162722,GARšana,SS06 - 05 - 22,N,L778122,o.,12,lu2 hun-ga2-me-eš2
162722,GARšana,SS06 - 05 - 22,N,L778123,o.,,============
162722,GARšana,SS06 - 05 - 22,N,L778124,o.,13,šu-nigin2 10 [guruš] šidim
162722,GARšana,SS06 - 05 - 22,N,L778125,o.,14,šu-nigin2 42 guruš
162722,GARšana,SS06 - 05 - 22,N,L778126,o.,15,šu-nigin2 39 geme2
162722,GARšana,SS06 - 05 - 22,N,L778127,o.,16,ša3-bi-ta
162722,GARšana,SS06 - 05 - 22,N,L778128,o.,17,[4] guruš šidim 4 guruš
162722,GARšana,SS06 - 05 - 22,N,L778129,o.,18,[4] geme2 gi-sal ša3 e2-a im sumur / ke4-de3 gub-ba
162722,GARšana,SS06 - 05 - 22,N,L778130,o.,19,1 guruš šidim 1 guruš
162722,GARšana,SS06 - 05 - 22,N,L778131,o.,20,3 geme2 e2-ur3 ku6 al-us2-sa / du3-de3 gub-[ba]
162722,GARšana,SS06 - 05 - 22,N,L778132,r.,1,5 guruš šidim 9 guruš sig4 šu-/dim2-ma sum-mu-de3 gub-ba
162722,GARšana,SS06 - 05 - 22,N,L778133,r.,2,15 geme2 im ga6-ga2-de3 / gub-ba
162722,GARšana,SS06 - 05 - 22,N,L778134,r.,3,[3] guruš im <<a>>-ga2-ri2-na lu-de3 / gub-ba
162722,GARšana,SS06 - 05 - 22,N,L778135,r.,4,2 [gu]ruš du-<u2>-um ke4-de3 gub-ba
162722,GARšana,SS06 - 05 - 22,N,L778136,r.,5,1 guruš šidim iz-zi TAG.TAG-de3 / gub-ba
162722,GARšana,SS06 - 05 - 22,N,L778137,r.,6,17 geme2 da-iz-zi-da sig4 / ga2-ga2-de3 gub-ba
162722,GARšana,SS06 - 05 - 22,N,L778138,r.,7,1 guruš im lu-a
162722,GARšana,SS06 - 05 - 22,N,L778139,r.,8,10 guruš im [gid2-d]e3 [gub-b]a
162722,GARšana,SS06 - 05 - 22,N,L778140,r.,9,1 guruš ma šub-ba gub-ba
162722,GARšana,SS06 - 05 - 22,N,L778141,r.,10,1 guruš sig4 en-nu ke4-de3 gub-ba
162722,GARšana,SS06 - 05 - 22,N,L778142,r.,11,5 guruš a bala-a {giš}kiri6-{d}Ba-u2-da
162722,GARšana,SS06 - 05 - 22,N,L778143,r.,12,2 guruš a bala-a {giš}kiri6 Zabalam4{ki} (=MUŠ3.ZA.UNUG)
162722,GARšana,SS06 - 05 - 22,N,L778144,r.,13,3 guruš zah3 # (erasure before zah3)
162722,GARšana,SS06 - 05 - 22,N,L778145,r.,14,------------
162722,GARšana,SS06 - 05 - 22,N,L778146,r.,15,šu-nigin2 10 guruš šidim
162722,GARšana,SS06 - 05 - 22,N,L778147,r.,16,šu-nigin2 42 guruš
162722,GARšana,SS06 - 05 - 22,N,L778148,r.,17,šu-nigin2 39 geme2
162722,GARšana,SS06 - 05 - 22,N,L778149,r.,18,zi-ga-am3
162722,GARšana,SS06 - 05 - 22,N,L778150,r.,19,gurum2 ak al-tar bad3 gub-ba
162722,GARšana,SS06 - 05 - 22,N,L778151,r.,20,giri3 {d}IŠKUR-ILLAT š[abr]a
162722,GARšana,SS06 - 05 - 22,N,L778152,r.,21,u3 Puzur4-{d}[Nin-kar-ak dub-sar]
162722,GARšana,SS06 - 05 - 22,N,L778153,r.,22,ša3 GAR-ša-an⌈{ki}⌉-[na]
162722,GARšana,SS06 - 05 - 22,N,L778154,r.,23,iti ki-siki-{d}Nin-a-zu
162722,GARšana,SS06 - 05 - 22,N,L778155,r.,24,mu {d}Šu-{d}Suen lugal-e [na-du3-a mah]-/{d}En-[lil2 {d}Nin-lil2-ra mu-ne-du3]
162722,GARšana,SS06 - 05 - 22,N,L778156,l.ed.,1,u4-22-kam
162724,GARšana,SS06 - 05 - 24,N,L778172,,,
162724,GARšana,SS06 - 05 - 24,N,L778173,o.,1,[2 guruš ši]dim lu2 {i3-si}Isin2{ki}-me
162724,GARšana,SS06 - 05 - 24,N,L778174,o.,2,5 gurus šidim lu2 Nig2-{d}Ba-u2
162724,GARšana,SS06 - 05 - 24,N,L778175,o.,3,3 guruš šidim 15 guruš
162724,GARšana,SS06 - 05 - 24,N,L778176,o.,4,ugula I-re-eb
162724,GARšana,SS06 - 05 - 24,N,L778177,o.,5,arad2 e2-a-me-eš2
162724,GARšana,SS06 - 05 - 24,N,L778178,o.,6,10 guruš ugula DINGIR.KAL
162724,GARšana,SS06 - 05 - 24,N,L778179,o.,7,6 guruš 17 geme2
162724,GARšana,SS06 - 05 - 24,N,L778180,o.,8,ugula Ba-zi 
162724,GARšana,SS06 - 05 - 24,N,L778181,o.,9,4 guruš 17 geme2
162724,GARšana,SS06 - 05 - 24,N,L778182,o.,10,ugula ME-E2-a
162724,GARšana,SS06 - 05 - 24,N,L778183,o.,11,1 guruš ugula Šal2-mah
162724,GARšana,SS06 - 05 - 24,N,L778184,o.,12,2 guruš ugula H[al]-li2-a
162724,GARšana,SS06 - 05 - 24,N,L778185,o.,13,lu2 hun-ga2-me-eš2
162724,GARšana,SS06 - 05 - 24,N,L778186,o.,14,------------
162724,GARšana,SS06 - 05 - 24,N,L778187,o.,15,šu-nigin2 10 guruš šidim
162724,GARšana,SS06 - 05 - 24,N,L778188,o.,16,šu-nigin2 38 guruš 
162724,GARšana,SS06 - 05 - 24,N,L778189,o.,17,šu-nigin2 34 geme2
162724,GARšana,SS06 - 05 - 24,N,L778190,o.,18,ša3-bi-ta
162724,GARšana,SS06 - 05 - 24,N,L778191,o.,19,1 guruš šidim 8 guruš gi-sal ba[d3] / gul-de3 gub-ba
162724,GARšana,SS06 - 05 - 24,N,L778192,o.,20,3 geme2 gi-sal ga6-ga2-d[e3 gub-ba]
162724,GARšana,SS06 - 05 - 24,N,L778193,o.,21,3 guruš šidim 1 guruš 3 [geme2]
162724,GARšana,SS06 - 05 - 24,N,L778194,r.,1,{giš}ig ša3 e2-a [bu-ra]
162724,GARšana,SS06 - 05 - 24,N,L778195,r.,2,1 guruš šidim 1 guruš 3 geme2
162724,GARšana,SS06 - 05 - 24,N,L778196,r.,3,gaba-tab e2-ur3-ra ku6 a[l-us2-sa] / du3-de3 gu[b-ba]
162724,GARšana,SS06 - 05 - 24,N,L778197,r.,4,4 guruš šidim 5 guruš [n geme2]
162724,GARšana,SS06 - 05 - 24,N,L778198,r.,5,šu dim2-ma [gub-ba]
162724,GARšana,SS06 - 05 - 24,N,L778199,r.,6,1 guruš šidim iz-zi bad3 TAG.[TAG-de3] / [gub-ba]
162724,GARšana,SS06 - 05 - 24,N,L778200,r.,7,3 guruš im <<a>>-ga2-ri2-n[a lu-de3] / [gub-ba]
162724,GARšana,SS06 - 05 - 24,N,L778201,r.,8,10 geme2 im ga6-ga2-de3 [gub-ba]
162724,GARšana,SS06 - 05 - 24,N,L778202,r.,9,10 geme2 sig4 da-bad3 ga2-ga2-[de3] / gub-[ba]
162724,GARšana,SS06 - 05 - 24,N,L778203,r.,10,[n guruš//geme2] im [sumur ke4]-/de3 gub-ba
162724,GARšana,SS06 - 05 - 24,N,L778204,r.,11,[ ...]-[d]e3 gub-[ba]
162724,GARšana,SS06 - 05 - 24,N,L778205,r.,12,[ ...] ga6-ga2
162724,GARšana,SS06 - 05 - 24,N,L778206,r.,13,1 [ ...] 
162724,GARšana,SS06 - 05 - 24,N,L778207,r.,14,1 [ ...]
162724,GARšana,SS06 - 05 - 24,N,L778208,r.,15,1 [guruš tu-ra]
162724,GARšana,SS06 - 05 - 24,N,L778209,r.,16,šu-nigin2 10 guruš [šidim]
162724,GARšana,SS06 - 05 - 24,N,L778210,r.,17,šu-nigin2 38 [guruš]
162724,GARšana,SS06 - 05 - 24,N,L778211,r.,18,šu-nigin2 34 geme2
162724,GARšana,SS06 - 05 - 24,N,L778212,r.,19,[z]i-ga-am3
162724,GARšana,SS06 - 05 - 24,N,L778213,r.,20,[gurum2] ak al-tar bad3 gub-ba
162724,GARšana,SS06 - 05 - 24,N,L778214,r.,21,giri3 {d}IŠKUR-ILLAT šabra
162724,GARšana,SS06 - 05 - 24,N,L778215,r.,22,u3 Puzur4-{d}Nin-kar-ak / dub-sar
162724,GARšana,SS06 - 05 - 24,N,L778216,r.,23,[ša3 GAR]-ša-an{ki}-na # (sic!) 
162724,GARšana,SS06 - 05 - 24,N,L778217,r.,24,[iti] ki-siki-{d}Nin-a-zu
162724,GARšana,SS06 - 05 - 24,N,L778218,r.,25,[mu] {d}Šu-{d}Suen lugal Uri5{ki}-/[ma]-ke4 na-du3-a mah {d}En-lil2 / {[d]}Nin-lil2-ka mu-ne-du3
162724,GARšana,SS06 - 05 - 24,N,L778219,l.ed.,1,u4-24-kam
162725,GARšana,SS06] - 05 - 27,N,L778220,,,
162725,GARšana,SS06] - 05 - 27,N,L778221,o.,1,2 guruš šidim [lu2 {i3-si}Isin2{ki}]
162725,GARšana,SS06] - 05 - 27,N,L778222,o.,2,5 guruš šidim [lu2 Nig2-{d}Ba-u2]
162725,GARšana,SS06] - 05 - 27,N,L778223,o.,3,[3] guruš šidim 15 guruš
162725,GARšana,SS06] - 05 - 27,N,L778224,o.,4,[ugula] I-re-eb
162725,GARšana,SS06] - 05 - 27,N,L778225,o.,5,arad2 e2-a-me-eš2
162725,GARšana,SS06] - 05 - 27,N,L778226,o.,6,10 guruš ugula [DINGIR.KAL]
162725,GARšana,SS06] - 05 - 27,N,L778227,o.,7,4 guruš 22 geme2 ugula Ba-[zi]
162725,GARšana,SS06] - 05 - 27,N,L778228,o.,8,10 guruš 28 geme2 ugula ME-E2-[a]
162725,GARšana,SS06] - 05 - 27,N,L778229,o.,9,2 guruš ugula Hal-li2-a
162725,GARšana,SS06] - 05 - 27,N,L778230,o.,10,lu2 hun-ga2-me-eš2
162725,GARšana,SS06] - 05 - 27,N,L778231,o.,11,------------
162725,GARšana,SS06] - 05 - 27,N,L778232,o.,12,šu-nigin2 10 guruš šidim
162725,GARšana,SS06] - 05 - 27,N,L778233,o.,13,šu-nigin2 41 guruš
162725,GARšana,SS06] - 05 - 27,N,L778234,o.,14,šu-nigin2 50 geme2
162725,GARšana,SS06] - 05 - 27,N,L778235,o.,15,ša3-bi-ta
162725,GARšana,SS06] - 05 - 27,N,L778236,o.,16,1 guruš šidim iz-zi bad3 TAG.TAG-de3 / gub-ba
162725,GARšana,SS06] - 05 - 27,N,L778237,o.,17,9 guruš šidim 14 guruš 18 geme2
162725,GARšana,SS06] - 05 - 27,N,L778238,o.,18,sig4 šu dim2-ma sum-mu-de3 gub-ba
162725,GARšana,SS06] - 05 - 27,N,L778239,o.,19,2 guruš 2 geme2 im a-ga2-ri-na / i3-li-de9 gub-ba
162725,GARšana,SS06] - 05 - 27,N,L778240,o.,20,20 geme2 im ga6-ga2-de3 gub-ba
162725,GARšana,SS06] - 05 - 27,N,L778241,o.,21,3 guruš 3 geme2 im lu-de3 gub-ba
162725,GARšana,SS06] - 05 - 27,N,L778242,o.,22,1 guruš in-u ga6-ga2 im lu-a
162725,GARšana,SS06] - 05 - 27,N,L778243,r.,1,7 geme2 sig4 d[a] b[ad3 ga2-ga2-de3] / [gub-ba]
162725,GARšana,SS06] - 05 - 27,N,L778244,r.,2,2 guruš du-<u2>-u[m ke4-de3 gub]-ba
162725,GARšana,SS06] - 05 - 27,N,L778245,r.,3,20? guruš gu2 i7-da-ta ga2-nun-/še3 in-u ga6-ga2
162725,GARšana,SS06] - 05 - 27,N,L778246,r.,4,1 g[uruš] sig4 en-nu ke4-de3 gub-ba
162725,GARšana,SS06] - 05 - 27,N,L778247,r.,5,[17 guruš] a bala-a {giš}kiri6-{d}Ba-u2-/da
162725,GARšana,SS06] - 05 - 27,N,L778248,r.,6,1 guruš a bala-a {giš}kiri6 Zabalam4{ki} (=MUŠ3.ZA.
162725,GARšana,SS06] - 05 - 27,N,L778249,r.,7,1 guruš zah3 ugula DINGIR.KAL
162725,GARšana,SS06] - 05 - 27,N,L778250,r.,,============
162725,GARšana,SS06] - 05 - 27,N,L778251,r.,8,[šu-nigin2 10] guruš šidim
162725,GARšana,SS06] - 05 - 27,N,L778252,r.,9,[šu-nigin2 ] 41 guruš
162725,GARšana,SS06] - 05 - 27,N,L778253,r.,10,šu-nigin2 50 geme2
162725,GARšana,SS06] - 05 - 27,N,L778254,r.,11,zi-ga-am3
162725,GARšana,SS06] - 05 - 27,N,L778255,r.,12,gurum2 ak eren2 al-tar bad3 gub-ba
162725,GARšana,SS06] - 05 - 27,N,L778256,r.,13,giri3 {d}IŠKUR-ILLAT ša[bra]
162725,GARšana,SS06] - 05 - 27,N,L778257,r.,14,u3 Puzur4-{d}N[in-kar-ak dub-sar]
162725,GARšana,SS06] - 05 - 27,N,L778258,r.,15,[ša3] GAR-ša-an-na{ki}
162725,GARšana,SS06] - 05 - 27,N,L778259,r.,16,[iti ki-siki-{d}]nin-a-zu
162725,GARšana,SS06] - 05 - 27,N,L778260,r.,17,[mu {d}Šu-{d}Suen] lugal Uri5{[ki]}-/[ma-ke4 ...]
162725,GARšana,SS06] - 05 - 27,N,L778261,l.ed.,1,[u4]-27-kam
162726,GARšana,SS06 - 05 - 29,N,L778262,,,
162726,GARšana,SS06 - 05 - 29,N,L778263,o.,1,[2 gu]ruš ši[dim l]u2 {i3-si}Isin2{ki}
162726,GARšana,SS06 - 05 - 29,N,L778264,o.,2,5 guruš šidim lu2 Nig2-{d}Ba-u2
